1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5454.4
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.7344
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5347.8
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,69.5296
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5343.28
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.5824
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5416.44
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.9936
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5785.59
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.128
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5281.64
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,24.0384
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5356.46
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,21.0176
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5348.08
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.1696
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5390.57
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,69.952
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5392.44
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.6592
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5416.72
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.6464
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5348.49
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.6096
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5331.12
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,23.9232
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5393.21
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.688
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5498.2
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.8224
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5340.06
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,70.1632
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5344.52
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,49.344
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5401.57
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.3136
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5364.97
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.3776
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5326.52
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,23.8336
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5330.5
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.208
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5280.35
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.0416
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5461.71
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,69.3696
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5400.45
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.8512
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5420.93
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.6544
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5310.49
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.2112
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5367.8
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,23.9936
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5388.49
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.4976
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5464.67
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.2208
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5410.76
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,69.9264
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5404.15
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.9216
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5379.89
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.616
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5333.59
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.0576
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5363.5
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,23.9808
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5285.76
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.9328
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5707.7
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.5552
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5385.79
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,70.944
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5435.16
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.256
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5306.26
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.9424
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5471.32
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.6928
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,70.1952
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5411.05
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.064
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5348.16
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.96
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5372.03
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.808
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5336.4
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,23.2
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5378.25
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.7792
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5379.62
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.7136
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5366.46
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,70.6624
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5411.3
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,49.4272
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5397.27
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.5184
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5428.09
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.552
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5298.55
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,24.0448
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5477.44
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.4256
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5897.29
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.8432
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5440.62
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,69.792
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5380.97
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.9472
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5286.92
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.7552
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5445.48
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.288
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5422.99
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,24.9088
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5293.54
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.2848
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5389.47
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.8944
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5564.09
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,69.7088
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5382.25
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.9088
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5313.08
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.9552
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5344.42
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.5696
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5365.68
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,24.384
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5272.83
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.3184
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5360.54
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.88
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5431.1
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,70.1376
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5487.12
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,49.824
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5432.37
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.5312
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5308.45
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.8832
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5352.25
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,23.9616
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5332.81
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.6752
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5464.18
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.7664
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5430.74
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,70.1952
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5450.44
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.7296
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5321.01
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.4176
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5407.19
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.8144
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5356.1
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,24.4352
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5373.25
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.1952
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5365.19
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.3744
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5312.51
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,69.7216
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5428.24
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,48.8064
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5350.76
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,27.8848
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5365.77
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.32
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5416.47
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,24.928
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5451.17
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.2928
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5395.13
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.184
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5362.29
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,70.1248
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,5438.19
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,49.6064
1,1,0,1,0,3,256,27,27,186624,729,27,1,0,0,3,256,27,27,186624,729,27,1,5692.22
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.928
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5297.03
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,28.9664
1,1,0,1,0,3,384,13,13,64896,169,13,1,0,0,3,384,13,13,64896,169,13,1,5454.98
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,24.6784
1,1,0,1,0,3,256,13,13,43264,169,13,1,0,0,3,256,13,13,43264,169,13,1,5303.99
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,17.312
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5409.3
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,18.4256
1,1,0,1,0,3,4096,1,1,4096,1,1,1,0,0,3,4096,1,1,4096,1,1,1,5337.08
1,1,0,1,0,3,96,55,55,290400,3025,55,1,0,0,3,96,55,55,290400,3025,55,1,70.144
